1457127477394,991.67
1457127477576,991.63
1457127477759,991.65
1457127477936,991.68
1457127478117,991.67
1457127478296,991.71
1457127478476,991.71
1457127478659,991.7
1457127478845,991.7
1457127479016,991.72
1457127479259,991.67
1457127479376,991.71
1457127479558,991.62
1457127479738,991.75
1457127479917,991.72
1457127480098,991.69
1457127480277,991.72
1457127480459,991.66
1457127480638,991.7
1457127480818,991.69
1457127480999,991.79
1457127481179,991.76
1457127481359,991.76
1457127481539,991.67
1457127481721,991.75
1457127481901,991.71
1457127482079,991.72
1457127482262,991.7
1457127482440,991.66
1457127482624,991.72
1457127482807,991.72
1457127482994,991.71
1457127483167,991.74
1457127483431,991.69
1457127483520,991.71
1457127483702,991.76
1457127483882,991.69
1457127484061,991.69
1457127484245,991.68
1457127484427,991.75
1457127484602,991.74
1457127484803,991.75
1457127484968,991.66
1457127485144,991.69
1457127485323,991.73
1457127485504,991.65
1457127485684,991.64
1457127485864,991.67
1457127486044,991.75
1457127486228,991.76
1457127486408,991.75
1457127486583,991.66
1457127486769,991.71
1457127486951,991.7
1457127487126,991.76
1457127487311,991.75
1457127487490,991.69
1457127487671,991.69
1457127487849,991.69
1457127488025,991.69
1457127488209,991.77
1457127488388,991.7
1457127488568,991.66
1457127488745,991.71
1457127488925,991.72
1457127489105,991.68
1457127489287,991.76
1457127489468,991.73
1457127489649,991.77
1457127489832,991.72
1457127490020,991.7
1457127490191,991.66
1457127490367,991.67
1457127490550,991.72
1457127490733,991.72
1457127490947,991.76
1457127491125,991.65
1457127491272,991.65
1457127491451,991.73
1457127491628,991.69
1457127491808,991.73
1457127491989,991.68
1457127492169,991.73
1457127492351,991.72
1457127492536,991.7
1457127492711,991.69
1457127492898,991.69
1457127493076,991.74
1457127493251,991.69
1457127493437,991.73
1457127493617,991.7
1457127493793,991.7
1457127493972,991.66
1457127494150,991.71
1457127494330,991.7
1457127494512,991.71
1457127494691,991.69
1457127494874,991.76
1457127495054,991.69
1457127495247,991.69
1457127495417,991.71
1457127495597,991.73
1457127495771,991.72
1457127495958,991.64
1457127496142,991.63
1457127496318,991.69
1457127496498,991.71
1457127496672,991.69
1457127496857,991.7
1457127497039,991.72
1457127497213,991.75
1457127497395,991.73
1457127497574,991.74
1457127497756,991.69
1457127497937,991.72
1457127498117,991.75
1457127498294,991.71
1457127498476,991.73
1457127498659,991.68
1457127498835,991.72
1457127499019,991.75
1457127499196,991.73
1457127499379,991.76
1457127499555,991.74
1457127499735,991.76
1457127499919,991.7
1457127500104,991.81
1457127500276,991.68
1457127500459,991.72
1457127500642,991.73
1457127500819,991.67
1457127500999,991.64
1457127501189,991.66
1457127501361,991.7
1457127501544,991.68
