1457127001192,992.11
1457127001374,992.12
1457127001552,992.17
1457127001780,992.13
1457127001913,992.12
1457127002093,992.12
1457127002276,992.12
1457127002453,992.11
1457127002633,992.12
1457127002813,992.1
1457127002996,992.16
1457127003174,992.02
1457127003354,992.02
1457127003535,992.1
1457127003715,992.07
1457127003898,992.04
1457127004074,992.01
1457127004254,992.0
1457127004435,992.07
1457127004615,992.09
1457127004962,992.05
1457127004975,992.14
1457127005155,992.03
1457127005336,992.02
1457127005516,992.06
1457127005696,992.07
1457127005876,992.03
1457127006056,992.05
1457127006242,992.0
1457127006417,992.01
1457127006597,992.01
1457127006777,992.02
1457127006957,992.08
1457127007138,992.01
1457127007317,991.96
1457127007498,991.94
1457127007679,991.96
1457127007858,991.98
1457127008043,992.01
1457127008218,991.99
1457127008399,991.98
1457127008579,991.91
1457127008759,991.92
1457127008939,991.98
1457127009119,991.9
1457127009300,991.94
1457127009479,991.97
1457127009659,991.94
1457127009840,991.96
1457127010063,991.94
1457127010200,991.93
1457127010380,991.91
1457127010561,991.93
1457127010741,991.97
1457127010922,991.95
1457127011103,991.96
1457127011282,992.01
1457127011461,992.02
1457127011641,991.96
1457127011822,992.02
1457127012002,992.02
1457127012182,991.94
1457127012362,991.89
1457127012566,991.92
1457127012722,991.91
1457127012904,991.94
1457127013084,991.93
1457127013266,991.91
1457127013445,991.98
1457127013625,991.89
1457127013803,991.91
1457127013984,991.9
1457127014164,991.85
1457127014344,991.9
1457127014529,991.9
1457127014705,991.85
1457127014888,991.81
1457127015066,991.83
1457127015246,991.82
1457127015440,991.87
1457127015606,991.86
1457127015801,991.8
1457127015966,991.77
1457127016171,991.8
1457127016328,991.75
1457127016507,991.74
1457127016686,991.69
1457127016867,991.78
1457127017047,991.79
1457127017242,991.81
1457127017410,991.81
1457127017587,991.78
1457127017768,991.81
1457127017954,991.77
1457127018128,991.8
1457127018309,991.74
1457127018511,991.71
1457127018669,991.71
1457127018849,991.8
1457127019037,991.8
1457127019208,991.81
1457127019389,991.78
1457127019579,991.76
1457127019750,991.78
1457127019929,991.76
1457127020110,991.79
1457127020289,991.74
1457127020471,991.77
1457127020655,991.75
1457127020866,991.75
1457127021010,991.68
1457127021190,991.72
1457127021382,991.69
1457127021557,991.75
1457127021736,991.72
1457127021912,991.73
1457127022093,991.69
1457127022271,991.72
1457127022452,991.73
1457127022632,991.71
1457127022812,991.7
1457127022992,991.68
1457127023201,991.73
1457127023353,991.7
1457127023534,991.67
1457127023719,991.66
1457127023894,991.62
1457127024079,991.69
1457127024254,991.64
1457127024438,991.57
1457127024615,991.66
1457127024794,991.66
1457127024979,991.64
1457127025154,991.68
1457127025335,991.58
1457127025518,991.64
1457127025698,991.56
1457127025920,991.59
1457127026055,991.52
1457127026252,991.57
1457127026420,991.55
1457127026596,991.62
1457127026779,991.59
1457127026957,991.53
1457127027137,991.56
1457127027345,991.55
1457127027498,991.54
1457127027681,991.52
1457127027857,991.56
1457127028037,991.55
1457127028219,991.48
1457127028397,991.48
1457127028580,991.53
1457127028758,991.5
1457127028942,991.46
1457127029119,991.53
1457127029323,991.5
1457127029478,991.47
1457127029658,991.51
1457127029839,991.55
1457127030020,991.56
1457127030205,991.5
1457127030380,991.59
1457127030561,991.57
1457127030739,991.56
1457127030970,991.49
1457127031100,991.54
1457127031281,991.51
1457127031460,991.44
1457127031641,991.5
1457127031820,991.47
1457127032006,991.45
1457127032195,991.48
1457127032361,991.51
1457127032541,991.5
1457127032721,991.48
1457127032902,991.45
1457127033084,991.46
1457127033262,991.46
1457127033442,991.48
1457127033622,991.43
1457127033808,991.41
1457127033982,991.39
1457127034168,991.39
1457127034345,991.45
1457127034529,991.4
1457127034708,991.43
1457127034883,991.42
1457127035064,991.39
1457127035244,991.43
1457127035424,991.37
1457127035611,991.42
1457127035788,991.37
1457127035969,991.36
1457127036145,991.38
1457127036328,991.4
1457127036515,991.33
1457127036687,991.37
1457127036866,991.31
1457127037052,991.36
1457127037227,991.41
1457127037407,991.32
1457127037590,991.33
1457127037772,991.29
1457127037951,991.35
1457127038126,991.36
1457127038307,991.32
1457127038489,991.29
1457127038671,991.25
1457127038854,991.4
1457127039028,991.39
1457127039208,991.43
1457127039406,991.32
1457127039574,991.24
1457127039752,991.34
1457127039929,991.33
1457127040112,991.32
1457127040292,991.3
1457127040469,991.3
1457127040652,991.3
1457127040832,991.28
1457127041012,991.24
