1424291035111,-0.46120325,0.5213735,-0.8390234
1424291035117,-0.4098906,0.5213735,-0.57726765
1424291035128,0.72112644,0.3436117,1.4850134
1424291035136,0.037873644,-1.1163563,0.45814893
1424291035147,-0.02565634,-0.5580254,0.35002577
1424291035156,-0.035430185,-0.47983465,0.35063666
1424291035167,-0.029626964,-0.47800204,0.35155296
1424291035176,-0.018325957,-0.4822781,0.3567453
1424291035189,-0.022602014,-0.48655418,0.37598756
1424291035198,-0.04062254,-0.5002986,0.39003745
1424291035208,-0.028710667,-0.5131268,0.3979787
1424291035217,-0.025961773,-0.52442783,0.40194935
1424291035228,-0.020158553,-0.54702985,0.40866885
1424291035237,-0.024740042,-0.59437186,0.40561453
1424291035248,-0.07788532,-0.6218608,0.3744604
1424291035257,-0.16768251,-0.58001655,0.32895094
1424291035268,-0.22235495,-0.49174652,0.29657507
1424291035277,-0.35308012,-0.40683624,0.20799962
1424291035289,-0.44593164,-0.15302174,0.15485434
1424291035297,-0.47433686,0.024740042,0.1432479
1424291035308,-0.47403142,0.09132435,0.129198
1424291035321,-0.4428773,0.13683382,0.10415252
1424291035327,-0.38912117,0.15454891,0.062002823
1424291035337,-0.3378085,0.15210545,0.016798794
1424291035348,-0.30909783,0.108123146,-0.025350908
1424291035357,-0.30390546,-3.0543262E-4,-0.046731193
1424291035369,-0.32070425,-0.076052725,-0.06811147
1424291035379,-0.38728857,-0.2180789,-0.06169739
1424291035389,-0.4981606,-0.30909783,-0.04917465
1424291035397,-0.57543504,-0.36651915,-0.018936822
1424291035408,-0.5299256,-0.39950588,0.024129177
1424291035417,-0.40866885,-0.40408736,0.038789943
1424291035427,-0.3567453,-0.34238997,0.035124753
1424291035437,-0.46700647,-0.312763,0.090713486
1424291035449,-0.5885687,-0.48533243,0.21288654
1424291035457,-0.91904676,-0.6942484,0.27885997
1424291035469,-1.2425,-0.7779369,0.39675698
1424291035477,-1.4391985,-0.87689704,0.49938235
1424291035488,-1.4929546,-0.8536842,0.5897904
1424291035497,-1.425454,-0.6957755,0.65209866
1424291035511,-1.2544118,-0.47708577,0.67073005
1424291035517,-1.0070114,-0.2593123,0.68019843
1424291035528,-0.70280045,0.1414153,0.7156286
1424291035537,-0.32925636,0.7846564,0.7812967
1424291035549,-0.10873401,1.5183055,0.82711154
1424291035561,0.3848451,1.8979583,0.9098838
1424291035568,0.8915578,2.7021625,0.7687739
1424291035578,1.2922854,3.2769866,0.06261369
1424291035588,1.421178,2.9083295,-0.874759
1424291035597,1.4077389,1.5460999,-1.1969905
1424291035611,1.3808609,0.09315695,-0.88361657
1424291035617,1.2617421,-0.9282097,-0.4792238
1424291035628,1.0888673,-1.5427402,-0.22815818
1424291035637,1.0118983,-1.7464638,-0.13591751
1424291035649,0.9309586,-1.8020525,-0.007941248
1424291035657,0.9428705,-2.0109684,-0.0143553335
1424291035668,0.89827734,-1.9343048,-0.15882497
1424291035677,0.7110472,-1.572978,-0.36682457
1424291035688,0.4578435,-1.2840388,-0.52595496
1424291035697,0.25473082,-1.0445796,-0.59773165
1424291035708,0.10170906,-0.8576548,-0.5207626
1424291035717,-0.07727446,-0.7733554,-0.15485434
1424291035730,-0.17592919,-0.72326446,0.073303826
1424291035737,-0.3118467,-0.73426,0.3475823
1424291035748,-0.2837469,-0.86437434,0.37782016
1424291035757,-0.16920967,-0.9584476,0.38698313
1424291035787,-0.116675265,-0.9767735,0.38728857
1424291035788,-0.1301143,-1.029308,0.30207285
1424291035789,-0.14935656,-1.1447614,0.20372356
1424291035798,-0.16982053,-1.2596041,0.20158553
1424291035809,-0.18051068,-1.146594,0.2932153
1424291035818,-0.13958271,-0.6407976,0.43860126
1424291035839,0.01160644,-0.1255328,0.5131268
1424291035840,0.112704635,0.04337143,0.62796944
1424291035850,0.13652839,0.24251351,0.691194
1424291035867,0.0888809,0.33078352,0.6563747
1424291035869,-0.03023783,0.30085114,0.49754974
1424291035881,-0.14782938,0.09896017,0.39920044
1424291035890,-0.2180789,-0.13225232,0.41263947
1424291035899,-0.22632557,-0.364992,0.39003745
1424291035910,-0.20005837,-0.6554584,0.28038713
1424291035918,-0.18509217,-0.8772025,0.20525073
1424291035929,-0.14110987,-0.9315695,0.069027774
1424291035938,-0.07086037,-0.9575313,-0.01038471
1424291035949,0.035430185,-0.8313876,-0.010079277
1424291035959,0.15790866,-0.63163465,0.09712757
1424291035971,0.21319197,-0.5363397,0.25320363
1424291035979,0.17134771,-0.473726,0.31398472
1424291035990,0.080634214,-0.43585235,0.24281894
1424291036000,0.05100725,-0.39400807,0.14538592
1424291036015,0.0729984,-0.20586158,0.10323623
1424291036019,0.13775012,-0.09560041,0.035430185
1424291036033,0.22174409,0.02107485,0.014049901
1424291036042,0.2846632,0.09987647,-0.008857546
1424291036053,0.28191432,0.20005837,-0.01038471
1424291036062,0.25473082,0.2678644,0.011301007
1424291036085,0.23182335,0.21288654,-0.011911872
1424291036086,0.23945917,-0.0018325958,-0.007330383
1424291036107,0.26450464,-0.15057829,0.060170226
1424291036109,0.28069258,-0.15821409,0.103847094
1424291036110,0.31887165,-0.14110987,0.18509217
1424291036130,0.3475823,-0.087659165,0.23915374
1424291036131,0.3323107,0.0061086523,0.2556471
1424291036140,0.2657264,0.10354166,0.25625798
1424291036150,0.17928895,0.1853976,0.2678644
1424291036160,0.10995574,0.20097467,0.28160888
1424291036174,0.05009095,0.1282817,0.2770274
1424291036179,0.022907447,0.014660766,0.2443461
1424291036199,0.035430185,-0.09590584,0.19639318
1424291036199,0.12003502,-0.13713925,0.17379116
1424291036210,0.2134974,-0.1685988,0.14385876
1424291036220,0.2742785,-0.10140363,0.14935656
1424291036232,0.28924468,0.030543262,0.18203785
1424291036242,0.25167647,0.15088372,0.18295415
1424291036253,0.19639318,0.20097467,0.15821409
1424291036261,0.14813483,0.17837265,0.15699236
1424291036275,0.12522738,0.08979719,0.15241088
1424291036279,0.11575896,-0.044593163,0.13072516
1424291036290,0.096516706,-0.15485434,0.12370021
1424291036301,0.095294975,-0.18387043,0.116980694
1424291036314,0.099571034,-0.1966986,0.10323623
1424291036321,0.116980694,-0.1740966,0.08032878
1424291036333,0.14752395,-0.1160644,0.04795292
1424291036341,0.124311075,-0.0027488936,0.0070249503
1424291036363,0.0125227375,0.13408493,-0.013439035
1424291036363,-0.15027285,0.23335053,-0.014966198
1424291036382,-0.31856623,0.28405234,0.017715093
1424291036383,-0.39003745,0.30573806,0.045814894
1424291036411,-0.46914452,0.30543262,0.10140363
1424291036412,-0.4578435,0.28405234,0.14660765
1424291036412,-0.36102137,0.25350907,0.16493362
1424291036418,-0.19028452,0.21502456,0.172264
1424291036429,-0.031154128,0.17562376,0.2049453
1424291036438,0.0693332,0.11942416,0.23915374
1424291036450,0.13744467,3.0543262E-4,0.21838433
1424291036458,0.17440203,-0.14080444,0.16737708
1424291036468,0.17867808,-0.27397305,0.1459968
1424291036478,0.17837265,-0.33964106,0.11301007
1424291036489,0.17867808,-0.43982297,0.10048734
1424291036501,0.16157386,-0.45173484,0.1151481
1424291036512,0.13744467,-0.40133846,0.124005646
1424291036521,0.14538592,-0.3549127,0.12889257
1424291036533,0.18478674,-0.28588495,0.11911872
1424291036542,0.24770586,-0.20922135,0.10842858
1424291036556,0.27397305,-0.19975294,0.0870483
1424291036560,0.26939157,-0.28191432,0.06261369
1424291036571,0.25411993,-0.3378085,0.024129177
1424291036581,0.23579398,-0.4083634,0.064446285
1424291036595,0.21319197,-0.36010507,0.18936823
1424291036599,0.16310102,-0.21624629,0.30848694
1424291036614,0.043676864,-0.13133603,0.34055737
1424291036620,-0.12797627,-0.1731803,0.2947425
1424291036634,-0.30176744,-0.2733622,0.24190263
1424291036640,-0.43676865,-0.33353242,0.21074851
1424291036650,-0.5326745,-0.34025195,0.21746802
1424291036660,-0.5723807,-0.3313944,0.25289822
1424291036679,-0.63591075,-0.33017266,0.41996986
1424291036680,-0.68508536,-0.39003745,0.6591236
1424291036699,-0.7492262,-0.61850107,0.799928
1424291036700,-0.8384125,-1.0173961,0.77488256
1424291036711,-0.9379836,-1.4230106,0.7293731
1424291036719,-0.9954049,-1.6533068,0.7809912
1424291036733,-0.95233893,-1.7800614,0.8970556
1424291036746,-0.8481864,-1.8939877,1.0522153
1424291036749,-0.7996226,-1.9929478,1.1753048
1424291036762,-0.732122,-2.01555,1.5259414
1424291036769,-0.74128497,-1.9257526,1.9263636
1424291036778,-0.91446525,-1.4462235,2.348166
1424291036793,-1.3564262,-0.62888575,2.6413813
1424291036798,-1.9886718,-0.5338962,2.641992
1424291036810,-2.4233024,-1.7675385,2.5375342
1424291036818,-2.4483478,-3.1096096,2.424524
1424291036829,-2.1474967,-3.6322048,2.2962425
1424291036844,-1.9156734,-3.4336736,2.2354615
1424291036849,-1.3704761,-3.1606169,2.0934353
1424291036858,-0.79717916,-2.547308,1.9529362
1424291036869,-0.22785273,-2.2036965,1.8671097
1424291036879,0.29077184,-2.4376578,1.7553213
1424291036896,0.7620544,-3.250414,1.539075
1424291036899,1.2431108,-4.324926,1.2574661
1424291036914,1.7278323,-5.383861,0.98349303
1424291036918,2.2046127,-6.0805526,0.82986045
1424291036968,2.4541512,-6.174015,0.850019
1424291036968,3.0137036,-5.987701,1.1475104
1424291036970,3.7012324,-5.1529536,1.8145752
1424291036977,4.4706173,-4.079969,2.8359418
1424291036977,4.869512,-2.9492574,3.9807034
1424291036980,4.330424,-1.4456125,5.114469
1424291037029,3.4287865,-0.5644395,6.2378507
1424291037029,3.125492,-0.30818152,7.34596
1424291037030,3.0763173,1.0485502,8.381376
1424291037030,2.9043589,3.4709363,9.231091
1424291037030,1.9453003,5.7167826,9.407936
1424291037312,0.30879238,6.3120704,8.829752
1424291037312,-1.0085385,5.5353556,7.7521853
1424291037312,-1.536937,3.0164526,7.4415603
1424291037312,-1.4963144,0.86132,7.701789
1424291037313,-0.8897252,-0.5342017,7.977289
1424291037313,0.20830505,-1.4749341,8.0622
1424291037313,1.3729197,-2.1755965,7.9152865
1424291037313,2.2064452,-2.7128525,7.572591
1424291037314,2.4422393,-3.0741794,7.372533
1424291037314,2.5360072,-3.147483,6.9800515
1424291037314,2.2461514,-2.871983,6.6541553
1424291037314,1.8209893,-2.0274618,6.481891
1424291037335,1.9602666,3.004846,-0.6606508
1424291037335,1.20371,0.52778757,0.7461719
1424291037338,1.9691241,-1.9208658,3.1245756
1424291037378,3.9208386,-3.2491922,5.085148
1424291037378,5.659361,-4.3001857,5.91287
1424291037379,6.209445,-4.4785585,6.052758
1424291037379,5.760154,-3.5827246,5.981287
1424291037389,5.3459873,-2.0082195,5.750685
1424291037403,4.370435,-0.80481493,5.5353556
1424291037409,3.3991597,-0.5012149,4.8902817
1424291037419,2.586098,-0.08552113,4.116621
1424291037430,1.969735,0.72082096,3.5570683
1424291037439,1.6438384,1.8161024,3.4471126
1424291037451,1.7461584,2.5054638,3.7852266
1424291037459,2.2745566,2.3167064,4.3686028
1424291037469,2.9852984,1.5583172,4.8902817
1424291037487,3.2904255,1.171945,5.260466
1424291037490,2.9917126,1.2073752,5.4507504
1424291037499,2.7183504,1.3799446,5.4553323
1424291037510,2.233018,1.4648548,5.2534413
1424291037519,2.0607538,1.6600263,4.866458
1424291037531,2.1410828,2.0143282,4.4416013
1424291037539,2.2724187,2.5384505,4.0836344
1424291037550,2.3115141,2.7824912,3.8670824
1424291037559,2.239432,2.3747387,3.8319576
1424291037570,2.1923954,1.7305813,3.918395
1424291037579,2.2009475,1.3264939,3.9382482
1424291037590,2.166739,1.2232577,3.8542542
1424291037599,1.8365663,1.029308,3.530801
1424291037609,1.1068878,0.874759,2.8609874
1424291037619,0.26267207,0.97494096,1.9013181
1424291037631,-0.30268374,1.2119566,0.6545421
1424291037639,-0.4297437,1.6239853,-0.9660834
1424291037650,-0.16035213,2.4507914,-2.7256808
1424291037659,0.41813725,3.3997705,-4.295604
1424291037670,0.8008443,4.0387354,-4.939151
1424291037679,1.7953329,4.206418,-5.8927116
1424291037690,3.026532,3.991699,-6.275113
1424291037699,4.2730026,2.7763824,-5.8359013
1424291037714,5.4183745,1.0290025,-4.822476
1424291037720,6.248846,0.14935656,-4.04179
1424291037730,6.6193357,0.47708577,-3.912592
1424291037739,6.623917,0.7996226,-4.1911464
1424291037751,6.2922173,0.82802784,-4.3218718
1424291037759,5.9794545,0.55833083,-4.188703
1424291037770,5.248554,0.1572978,-3.5534031
1424291037779,4.707022,-1.1383474,-2.810591
1424291037790,4.451986,-2.314874,-2.334727
1424291037799,4.384791,-2.7088819,-2.1450534
1424291037811,4.3545527,-2.4651468,-2.1227567
1424291037819,4.290412,-2.0387628,-2.0518963
1424291037830,4.2030582,-1.7311921,-1.8994855
1424291037839,4.042401,-1.4193454,-1.7201965
1424291037850,3.6532795,-0.7147123,-1.4627168
1424291037859,3.314555,0.19822577,-1.3228287
1424291037870,2.3539693,0.6188065,-1.1438452
1424291037879,1.1078042,1.352761,-1.2043208
1424291037891,-0.35430184,1.9007072,-1.3106114
1424291037899,-1.7712038,2.3967297,-1.3310753
1424291037910,-2.7550023,2.8765645,-1.4001031
1424291037919,-3.2195654,3.3127222,-1.3451253
1424291037930,-3.3212743,3.4785721,-1.1362094
1424291037939,-3.147483,3.195436,-0.90102625
1424291037950,-2.9746084,2.698192,-0.8002335
1424291037960,-2.5549438,2.445599,-0.75228053
1424291037971,-2.144137,1.9752327,-0.9795224
1424291037981,-1.6426166,1.5650368,-1.3472633
1424291037991,-0.97524637,1.0659598,-1.5946637
1424291037999,-0.35521814,0.4978552,-1.6737708
1424291038010,-0.05589417,0.2098322,-1.6105462
1424291038019,-0.07544186,0.20891592,-1.201572
1424291038030,-0.24648413,0.3295618,-0.46914452
1424291038039,-0.35613444,0.539394,-0.115453534
1424291038055,-0.57940567,0.6478226,0.2144137
