1424537241851,989.39
1424537242026,988.77
1424537242206,989.12
1424537242386,989.2
1424537242570,989.2
1424537242751,989.12
1424537242927,989.26
1424537243112,989.23
1424537243292,989.26
1424537243472,989.27
1424537243648,989.26
1424537243832,989.25
1424537244012,989.26
1424537244192,989.28
1424537244375,989.53
1424537244552,989.53
1424537244731,989.53
1424537244925,989.54
1424537245088,989.03
1424537245269,989.42
1424537245458,989.59
1424537245631,990.51
1424537245815,988.78
1424537245989,989.32
1424537246171,989.25
1424537246353,989.42
1424537246535,989.36
1424537246732,989.21
1424537246896,989.33
1424537247073,989.29
1424537247255,988.83
1424537247432,989.28
1424537247636,989.34
1424537247792,989.36
1424537247971,989.32
1424537248153,989.29
1424537248335,989.32
1424537248518,989.29
1424537248694,989.26
1424537248874,989.31
1424537249053,989.32
1424537249236,989.34
1424537249422,989.26
1424537249600,989.17
1424537249776,989.22
1424537249954,989.33
1424537250186,989.36
1424537250317,989.26
1424537250494,989.3
1424537250678,989.41
1424537250858,989.35
1424537251034,989.24
1424537251226,989.22
1424537251395,989.29
1424537251575,989.3
1424537251760,989.28
1424537251944,989.23
1424537252115,989.31
1424537252295,989.3
1424537252483,989.28
1424537252659,989.21
1424537252841,989.22
1424537253016,989.27
1424537253222,989.31
1424537253380,989.3
1424537253558,989.34
1424537253741,989.33
1424537253921,989.34
1424537254097,989.33
1424537254280,989.32
1424537254463,989.27
1424537254672,989.27
1424537254822,989.24
1424537255018,989.25
1424537255184,989.21
1424537255365,989.26
1424537255541,989.27
1424537255721,989.25
1424537255905,989.22
1424537256081,989.2
1424537256266,989.11
1424537256446,989.19
1424537256623,989.12
1424537256804,989.18
1424537256983,989.13
1424537257166,989.13
1424537257346,989.07
1424537257523,989.06
1424537257705,989.12
1424537257888,989.14
1424537258063,989.09
1424537258242,989.13
1424537258428,989.1
1424537258603,989.08
1424537258789,989.03
1424537258969,989.05
1424537259149,989.07
1424537259329,989.03
1424537259509,988.99
1424537259689,988.97
1424537259870,989.03
1424537260045,989.02
1424537260228,988.96
1424537260410,988.97
1424537260585,988.93
1424537260767,988.96
1424537260950,988.93
1424537261126,988.96
1424537261309,988.98
1424537261489,988.97
1424537261669,988.95
1424537261851,988.87
1424537262031,988.89
1424537262209,988.89
1424537262391,988.81
1424537262570,988.86
1424537262752,988.84
1424537262932,988.85
1424537263112,988.82
1424537263291,988.84
1424537263472,988.89
1424537263649,988.82
1424537263832,988.84
1424537264012,988.79
1424537264195,988.74
1424537264373,988.77
1424537264553,988.82
1424537264734,988.73
1424537264914,988.7
1424537265090,988.66
1424537265282,988.67
1424537265454,988.68
1424537265630,988.67
1424537265815,988.62
1424537265993,988.7
1424537266229,988.65
1424537266353,988.66
1424537266531,988.59
1424537266714,988.58
1424537266896,988.64
1424537267074,988.58
1424537267253,988.51
1424537267435,988.52
1424537267613,988.47
1424537267797,988.49
1424537267977,988.49
1424537268153,988.44
1424537268372,988.44
1424537268518,988.5
1424537268693,988.42
1424537268878,988.44
1424537269056,988.45
1424537269236,988.4
1424537269424,988.35
1424537269599,988.38
1424537269776,988.45
1424537269960,988.38
1424537270135,988.39
1424537270319,988.38
1424537270497,988.38
1424537270675,988.37
1424537270859,988.41
1424537271040,988.3
1424537271216,988.23
1424537271397,988.29
1424537271575,988.29
1424537271760,988.22
1424537271939,988.27
1424537272120,988.21
1424537272295,988.26
1424537272477,988.24
1424537272661,988.22
1424537272837,988.21
1424537273019,988.17
1424537273198,988.24
1424537273396,988.09
1424537273557,988.13
1424537273737,988.15
1424537273918,988.18
1424537274101,988.1
1424537274277,988.15
1424537274462,988.09
1424537274639,988.07
1424537274819,988.07
1424537275003,988.1
1424537275179,988.06
1424537275362,988.08
1424537275542,988.09
1424537275720,988.16
1424537275902,988.56
1424537276083,987.87
1424537276264,989.56
1424537276443,987.96
1424537276622,988.0
1424537276799,988.2
1424537276984,988.03
1424537277160,987.96
