1456974672642,-0.40934753,1.2684174,-0.48335266
1456974672646,-0.39439392,1.4884491,-0.4021759
1456974672653,-0.37730408,1.6198273,-0.32954407
1456974672657,-0.34953308,1.6657562,-0.28147888
1456974672662,-0.30360413,1.6518707,-0.2686615
1456974672666,-0.2384491,1.626236,-0.2975006
1456974672672,-0.16688538,1.6401215,-0.37654114
1456974672676,-0.10813904,1.7031403,-0.49830627
1456974672681,-0.08357239,1.784317,-0.64356995
1456974672686,-0.11027527,1.9039459,-0.79203796
1456974672692,-0.19465637,2.0865936,-0.9276886
1456974672697,-0.31962585,2.3365326,-1.0409088
1456974672701,-0.4627533,2.6388092,-1.1423798
1456974672706,-0.60054016,2.9838104,-1.2716217
1456974672711,-0.7244415,3.396103,-1.449997
1456974672716,-0.8280487,3.8169403,-1.6582794
1456974672722,-0.89427185,4.1811676,-1.8751068
1456974672727,-0.90068054,4.4417877,-2.0652313
1456974672731,-0.83125305,4.5582123,-2.191269
1456974672737,-0.68492126,4.5240326,-2.2446747
1456974672741,-0.40400696,4.433243,-2.2265167
1456974672746,0.1535492,4.4417877,-2.1496124
1456974672753,0.7281952,4.2463226,-2.0609589
1456974672756,1.0870819,3.8383026,-1.9658966
1456974672761,1.3252716,3.4644623,-1.8740387
1456974672766,1.4566498,3.1579132,-1.8355865
1456974672771,1.5057831,2.9485626,-1.8932648
1456974672776,1.5015106,2.8470917,-2.0374603
1456974672782,1.4577179,2.8332062,-2.2361298
1456974672788,1.3722687,2.8887482,-2.4465485
1456974672791,1.245163,3.016922,-2.664444
1456974672796,1.0753326,3.23909,-2.8716583
1456974672801,0.8360748,3.5135956,-3.016922
1456974672809,0.51564026,3.7293549,-3.0564423
1456974672812,0.1535492,3.8276215,-2.997696
1456974672822,-0.18504333,3.8019867,-2.8759308
1456974672825,-0.47450256,3.6909027,-2.7317352
1456974672826,-0.69667053,3.57341,-2.6163788
1456974672831,-0.83872986,3.4772797,-2.5458832
1456974672836,-0.9134979,3.3736725,-2.5245209
1456974672842,-0.9455414,3.2967682,-2.5683136
1456974672846,-0.96369934,3.276474,-2.6580353
1456974672851,-0.9669037,3.305313,-2.7274628
1456974672856,-0.96476746,3.340561,-2.7605743
1456974672861,-0.9669037,3.377945,-2.786209
1456974672866,-0.95088196,3.4196014,-2.8385468
1456974672872,-0.87290955,3.4260101,-2.9410858
1456974672876,-0.71269226,3.31279,-3.063919
1456974672881,-0.50227356,3.109848,-3.1824799
1456974672886,-0.32069397,2.9774017,-3.323471
1456974672891,-0.2181549,2.979538,-3.5125275
1456974672896,-0.18717957,3.0959625,-3.7571259
1456974672902,-0.17970276,3.2818146,-4.0391083
1456974672906,-0.14552307,3.507187,-4.3082733
1456974672911,-0.056869507,3.7443085,-4.509079
1456974672916,0.07557678,3.9568634,-4.6158905
1456974672921,0.21977234,4.1523285,-4.628708
1456974672926,0.337265,4.324295,-4.5795746
1456974672932,0.40776062,4.470627,-4.51976
1456974672936,0.4547577,4.5955963,-4.4930573
1456974672941,0.52311707,4.693863,-4.517624
1456974672948,0.63313293,4.733383,-4.5891876
1456974672952,0.78907776,4.713089,-4.7066803
1456974672957,0.98561096,4.6511383,-4.8679657
1456974672962,1.1949615,4.5485992,-5.0612946
1456974672967,1.3893585,4.3841095,-5.251419
1456974672972,1.5527802,4.1640778,-5.406296
1456974672976,1.6745453,3.944046,-5.4981537
1456974672981,1.7631989,3.759262,-5.5131073
1456974672986,1.8433075,3.6022491,-5.444748
1456974672992,1.9394379,3.4131927,-5.3197784
1456974672997,2.0750885,3.1696625,-5.177719
1456974673001,2.2406464,2.8994293,-5.0324554
1456974673006,2.4019318,2.6847382,-4.8668976
1456974673011,2.5375824,2.5704498,-4.675705
1456974673016,2.635849,2.5309296,-4.471695
1456974673022,2.6967316,2.4871368,-4.269821
1456974673027,2.7426605,2.3568268,-4.0796967
1456974673031,2.7982025,2.0962067,-3.898117
1456974673036,2.8612213,1.746933,-3.7229462
1456974673041,2.9114227,1.3752289,-3.5616608
1456974673046,2.9295807,1.0398407,-3.4089203
1456974673052,2.9060822,0.78349304,-3.2593842
1456974673057,2.8548126,0.59336853,-3.100235
1456974673061,2.7982025,0.4299469,-2.923996
1456974673066,2.7330475,0.2761383,-2.7093048
1456974673072,2.635849,0.1565094,-2.4347992
1456974673076,2.5001984,0.08174133,-2.0951385
1456974673082,2.3378448,0.06678772,-1.7031403
1456974673087,2.1477203,0.09562683,-1.3015289
1456974673091,1.9479828,0.12660217,-0.9330292
1456974673096,1.7450409,0.09562683,-0.63716125
1456974673101,1.5303497,-0.036819458,-0.42033386
1456974673106,1.3135223,-0.24937439,-0.282547
1456974673112,1.1084442,-0.5078583,-0.21846008
1456974673117,0.9322052,-0.783432,-0.23020935
1456974673121,0.80296326,-1.0814362,-0.2900238
1456974673127,0.7132416,-1.3730316,-0.36799622
1456974673131,0.6438141,-1.6133575,-0.43849182
1456974673136,0.60002136,-1.812027,-0.47053528
1456974673142,0.57865906,-1.9615631,-0.43208313
1456974673147,0.57865906,-2.0427399,-0.33595276
1456974673151,0.61390686,-2.0758514,-0.20884705
1456974673156,0.6726532,-2.0331268,-0.08708191
1456974673161,0.7378082,-1.9156342,-0.0069732666
1456974673166,0.7848053,-1.7586212,0.033615112
1456974673172,0.7901459,-1.5610199,0.036819458
1456974673177,0.763443,-1.4445953,-5.645752E-4
1456974673181,0.71965027,-1.5086823,-0.020858765
1456974673186,0.6779938,-1.6582184,5.0354004E-4
1456974673191,0.65663147,-1.8600922,0.0037078857
1456974673196,0.596817,-1.9850616,-0.029403687
1456974673202,0.51564026,-1.9359283,-0.09562683
1456974673207,0.52098083,-1.7799835,-0.20457458
1456974673211,0.62031555,-1.6998749,-0.35624695
1456974673216,0.78160095,-1.8611603,-0.5271454
1456974673221,0.96958923,-2.2168427,-0.718338
1456974673226,1.0283356,-2.5522308,-0.89030457
1456974673232,1.0347443,-2.5372772,-0.88816833
