1424460500687,993.07
1424460500693,993.14996
1424460500695,993.14996
1424460500696,993.14996
1424460500725,993.14996
1424460500726,993.18
1424460500730,993.18
1424460500834,993.07
1424460500834,993.07
1424460500838,993.13
1424460500839,993.13
1424460500839,993.18
1424460500840,993.18
1424460500841,993.24
1424460500841,993.24
1424460500869,993.14996
1424460500872,993.14996
1424460500880,993.13
1424460500880,993.13
1424460501286,993.18
1424460501287,993.18
1424460501287,993.13
1424460501287,993.13
1424460501288,993.14996
1424460501296,993.14996
1424460501297,993.18
1424460501297,993.18
1424460501298,993.14996
1424460501301,993.14996
1424460501301,993.14996
1424460501302,993.14996
1424460501302,993.14996
1424460501307,993.14996
1424460501307,993.1
1424460501308,993.1
1424460501308,993.1
1424460501310,993.1
1424460501324,993.14996
1424460501330,993.14996
1424460501489,993.1
1424460501490,993.1
1424460501491,993.1
1424460501498,993.1
1424460501499,993.13
1424460501500,993.13
1424460501502,993.07
1424460501503,993.07
1424460501506,993.13
1424460501507,993.13
1424460501508,993.13
1424460501508,993.13
1424460501531,993.1
1424460501532,993.1
1424460501540,993.1
1424460501550,993.1
1424460501570,993.1
1424460501580,993.1
1424460501600,993.13
1424460501621,993.13
1424460501630,993.24
1424460501640,993.24
1424460501660,993.14996
1424460501670,993.14996
1424460501690,993.1
1424460501701,993.1
1424460501740,993.18
1424460501741,993.18
1424460501751,993.14996
1424460501760,993.14996
1424460501780,993.07
1424460501790,993.07
1424460501811,993.1
1424460501822,993.1
1424460501841,993.14996
1424460501850,993.14996
1424460501872,993.18
1424460501885,993.18
1424460501900,993.18
1424460501910,993.18
1424460501930,993.07
1424460501941,993.07
1424460501961,993.04
1424460501971,993.04
1424460501991,993.1
1424460502002,993.1
1424460502020,993.14996
1424460502031,993.14996
1424460502052,993.13
1424460502060,993.13
1424460502081,993.07
1424460502090,993.07
1424460502110,993.13
1424460502120,993.13
1424460502154,993.18
1424460502161,993.18
1424460502172,993.24
1424460502184,993.24
1424460502202,993.04
1424460502211,993.04
1424460502230,993.14996
1424460502240,993.14996
1424460502261,993.18
1424460502291,993.18
1424460502292,993.20996
1424460502301,993.20996
1424460502325,993.20996
1424460502337,993.20996
1424460502375,993.13
1424460502375,993.13
1424460502394,993.18
1424460502399,993.18
1424460502420,993.14996
1424460502628,993.14996
1424460502628,993.18
1424460502628,993.18
1424460502629,993.14996
1424460502629,993.14996
1424460502629,993.13
1424460502630,993.13
1424460502630,993.14996
1424460502630,993.14996
1424460502635,993.18
1424460502635,993.18
1424460502636,993.14996
1424460502643,993.14996
1424460502644,993.13
1424460502658,993.18
1424460502677,993.18
1424460502680,993.13
1424460502768,993.13
1424460502769,993.24
1424460502769,993.24
1424460502770,993.14996
1424460502770,993.14996
1424460502770,993.24
1424460502783,993.24
1424460502801,993.18
1424460502810,993.18
1424460502835,993.18
1424460502841,993.18
1424460502860,993.18
1424460502870,993.18
1424460502891,993.14996
1424460502901,993.14996
1424460502922,993.1
1424460502923,993.1
1424460502942,993.14996
1424460502960,993.14996
1424460503024,993.18
1424460503025,993.18
1424460503025,993.14996
1424460503025,993.14996
1424460503041,993.14996
1424460503051,993.14996
1424460503071,993.13
1424460503114,993.13
1424460503115,993.14996
1424460503115,993.14996
1424460503121,993.20996
1424460503131,993.20996
1424460503152,993.14996
1424460503161,993.14996
1424460503182,993.14996
1424460503182,993.14996
1424460503201,993.18
1424460503244,993.18
1424460503244,993.20996
1424460503244,993.20996
1424460503261,993.20996
1424460503271,993.20996
1424460503291,993.18
1424460503301,993.18
1424460503342,993.14996
1424460503344,993.14996
1424460503352,993.14996
1424460503352,993.14996
1424460503372,993.18
1424460503372,993.18
1424460503392,993.18
1424460503392,993.18
1424460503412,993.20996
1424460503412,993.20996
1424460503443,993.24
1424460503443,993.24
1424460503465,993.18
1424460503465,993.18
1424460503481,993.13
1424460503482,993.13
1424460503501,993.18
1424460503502,993.18
1424460503523,993.14996
1424460503523,993.14996
1424460503542,993.24
1424460503542,993.24
1424460503562,993.26996
1424460503562,993.26996
1424460503581,993.18
1424460503582,993.18
1424460503602,993.13
1424460503602,993.13
1424460503643,993.18
1424460503644,993.18
1424460503652,993.20996
1424460503652,993.20996
1424460503684,993.13
1424460503685,993.13
1424460503703,993.24
1424460503703,993.24
1424460503762,993.18
1424460503762,993.18
1424460503763,993.13
1424460503763,993.13
1424460503772,993.14996
1424460503772,993.14996
1424460503792,993.26996
1424460503792,993.26996
1424460503812,993.14996
1424460503812,993.14996
1424460503834,993.20996
1424460503834,993.20996
1424460503862,993.18
1424460503862,993.18
1424460503885,993.14996
1424460503885,993.14996
1424460503912,993.13
1424460503913,993.13
1424460503932,993.14996
1424460503932,993.14996
1424460503962,993.20996
1424460503962,993.20996
1424460503982,993.24
1424460503982,993.24
1424460504005,993.13
1424460504005,993.13
1424460504023,993.14996
1424460504023,993.14996
1424460504043,993.14996
1424460504043,993.14996
1424460504062,993.14996
1424460504063,993.14996
1424460504074,993.20996
1424460504082,993.20996
1424460504094,993.18
1424460504104,993.18
1424460504114,993.13
1424460504122,993.13
1424460504143,993.07
1424460504143,993.07
1424460504163,993.07
1424460504163,993.07
1424460504174,993.13
1424460504202,993.13
1424460504204,993.13
1424460504212,993.13
1424460504224,993.1
1424460504232,993.1
1424460504244,993.14996
1424460504252,993.14996
1424460504264,993.14996
1424460504272,993.14996
1424460504284,993.07
1424460504292,993.07
1424460504304,993.18
1424460504312,993.18
1424460504324,993.13
1424460504334,993.13
1424460504344,993.13
1424460504393,993.13
1424460504394,993.13
1424460504397,993.13
1424460504404,993.13
1424460504412,993.13
1424460504424,993.20996
1424460504437,993.20996
1424460504447,993.1
1424460504452,993.1
1424460504513,993.18
1424460504518,993.18
1424460504518,993.14996
1424460504519,993.14996
1424460504524,993.14996
1424460504534,993.14996
1424460504544,993.18
1424460504562,993.18
1424460504574,993.13
1424460504583,993.13
1424460504594,993.14996
1424460504602,993.14996
1424460504615,993.13
1424460504622,993.13
1424460504634,993.14996
1424460504642,993.14996
1424460504654,993.04
1424460504664,993.04
1424460504674,993.1
1424460504683,993.1
1424460504694,993.13
1424460504702,993.13
1424460504714,993.13
1424460504722,993.13
1424460504756,993.1
1424460504756,993.1
1424460504764,993.14996
1424460504785,993.14996
1424460504786,993.07
1424460504798,993.07
1424460504816,993.00995
1424460504816,993.00995
1424460504823,993.14996
1424460504833,993.14996
1424460504845,993.1
1424460504853,993.1
1424460504864,993.13
1424460504873,993.13
1424460504884,993.18
1424460504893,993.18
1424460504903,993.13
1424460504914,993.13
1424460504924,993.18
1424460504933,993.18
1424460504950,993.20996
1424460504955,993.20996
1424460504974,993.18
1424460504983,993.18
1424460504994,993.13
1424460505003,993.13
1424460505014,993.18
1424460505023,993.18
1424460505034,993.14996
1424460505045,993.14996
1424460505054,993.14996
1424460505066,993.14996
1424460505074,993.20996
1424460505083,993.20996
1424460505094,993.14996
1424460505103,993.14996
1424460505116,993.14996
1424460505123,993.14996
1424460505134,993.14996
1424460505143,993.14996
1424460505155,993.18
1424460505164,993.18
1424460505174,993.20996
1424460505184,993.20996
1424460505194,993.1
1424460505203,993.1
1424460505294,993.18
1424460505295,993.18
1424460505297,993.24
1424460505297,993.24
1424460505298,993.18
1424460505299,993.18
1424460505304,993.13
1424460505314,993.13
1424460505324,993.14996
1424460505342,993.14996
1424460505363,993.20996
1424460505364,993.20996
1424460505374,993.14996
1424460505384,993.14996
1424460505394,993.14996
1424460505404,993.14996
1424460505414,993.14996
1424460505423,993.14996
1424460505485,993.18
1424460505485,993.18
1424460505486,993.20996
1424460505486,993.20996
1424460505486,993.13
1424460505493,993.13
1424460505504,993.07
1424460505514,993.07
1424460505524,993.26996
1424460505534,993.26996
1424460505585,993.14996
1424460505586,993.14996
1424460505587,993.13
1424460505587,993.13
1424460505605,993.18
1424460505605,993.18
1424460505614,993.18
1424460505624,993.18
1424460505634,993.13
1424460505644,993.13
1424460505764,993.1
1424460505764,993.1
1424460505764,993.1
1424460505764,993.1
1424460505765,993.18
1424460505765,993.18
1424460505765,993.20996
1424460505766,993.20996
1424460505774,993.20996
1424460505784,993.20996
1424460505827,993.20996
1424460505827,993.20996
1424460505827,993.20996
1424460505835,993.20996
1424460505844,993.20996
1424460505854,993.20996
1424460505864,993.1
1424460505874,993.1
1424460505884,993.14996
1424460505894,993.14996
1424460506029,993.13
1424460506029,993.13
1424460506030,993.1
1424460506034,993.1
1424460506034,993.18
1424460506035,993.18
1424460506035,993.20996
1424460506035,993.20996
1424460506036,993.20996
1424460506037,993.20996
1424460506064,993.20996
1424460506065,993.20996
1424460506065,993.14996
1424460506066,993.14996
1424460506074,993.20996
1424460506085,993.20996
1424460506094,993.14996
1424460506104,993.14996
