1424795099832,985.32996
1424795099890,985.32
1424795099938,985.31
1424795099991,985.35
1424795100041,985.36
1424795100087,985.39996
1424795100241,985.26996
1424795100335,985.22
1424795100389,985.24
1424795100437,985.36
1424795100538,985.32996
1424795100640,985.20996
1424795100687,985.24
1424795100741,985.36
1424795100893,985.24
1424795100991,985.36
1424795101038,985.18
1424795101086,985.36
1424795101139,985.32
1424795101188,985.42
1424795101241,985.41
1424795101288,985.39996
1424795101338,985.27997
1424795101393,985.32
1424795101438,985.31
1424795101491,985.32996
1424795101538,985.18
1424795101587,985.38995
1424795101639,985.18
1424795101704,985.20996
1424795101741,985.22
1424795101788,985.25995
1424795101836,985.36
1424795101889,985.32
1424795101937,985.42
1424795101991,985.41
1424795102039,985.38
1424795102087,985.25
1424795102139,985.38995
1424795102186,985.27997
1424795102288,985.25
1424795102336,985.36
1424795102539,985.20996
1424795102588,985.48
1424795102640,985.25
1424795102689,985.27997
1424795102741,985.18
1424795102788,985.38995
1424795102837,985.38
1424795102889,985.37
1424795102991,985.38995
1424795103039,985.24
1424795103091,985.38995
1424795103139,985.38
1424795103187,985.26996
1424795103288,985.38995
1424795103337,985.33997
1424795103437,985.32996
1424795103491,985.27997
1424795103539,985.42
1424795103588,985.41
1424795103639,985.38
1424795103690,985.41
1424795103788,985.3
1424795103837,985.29
1424795103889,985.32996
1424795104039,985.37
1424795104089,985.38
1424795104187,985.41
1424795104288,985.38
1424795104438,985.41
1424795104491,985.3
1424795104539,985.44
1424795104589,985.43
1424795104639,985.39996
1424795104741,985.44
1424795104789,985.47
1424795104839,985.42
1424795104939,985.41
1424795105040,985.50995
1424795105089,985.47
1424795105159,985.48
1424795105241,985.47
1424795105343,985.45996
1424795105392,985.42
1424795105444,985.44995
1424795105491,985.44
1424795105538,985.43
1424795105590,985.47
1424795105641,985.57
1424795105694,985.51996
1424795105889,986.00995
1424795105991,985.48
1424795106040,985.50995
1424795106141,985.38
1424795106190,985.48
1424795106242,985.6
1424795106289,985.38
1424795106335,985.54
1424795106389,985.49
1424795106440,985.52997
1424795106491,985.20996
1424795106540,985.48
1424795106641,985.6
1424795106692,985.58997
1424795106741,985.55
1424795106790,985.54
1424795106835,985.50995
1424795106889,985.54
