2.89769277775461,0.92086280251078,3.35050773190944,2.50313392856569,3.75,0.34375,7192.58038830127,6.75422682547657,802.849787049329,0.287548515625415,1,1
4.08850366601736,1.97036466950182,3.97963872298683,3.5654719188121,5.125,1.84375,45345.5638055978,7.32620276044369,9666.16695322061,0.758282763171235,1,1
4.51609867546681,1.84903865038528,4.22214926207093,3.48995073648826,6.46875,1.5625,72007.2080950296,7.8256077131338,19302.8940391655,0.758120610886675,1,1
4.93738835112305,1.08851315893664,4.40864954467137,2.76702766219391,7.84375,0.3125,49549.5907689558,5.51605767774064,16146.8066999152,0.287290069482049,1,1
5.65726184966164,0.151285611278635,4.7757451227445,0.354994978607691,9.6875,0.1875,9768.28844239163,5.41045221773214,4528.20001799519,0.00298089236143366,1,1
6.87249839745049,0.154424019377734,4.85569295369875,0.413808737508976,11.40625,0.1875,225.679963697132,5.85876371237779,164.941904145623,0.00460131320608524,1,1
7.87617114267905,0.144888550957035,4.57358876236562,0.389999773125958,11.78125,0.1875,54.6252176644901,4.32944403121982,54.2265482033757,0.00302634339936322,1,1
7.55624983108072,0.132405893168072,4.67782272314087,0.196233880907605,11.6875,0.1875,81.3872863468942,3.13449611016362,66.7133232505671,0.000444851690675488,1,1
7.0299677633457,0.107358198686603,4.68486642806898,0.120568950399087,11.0625,0.1875,155.448447345987,5.61220413826215,107.263413243542,8.31784250382477e-05,1,1
6.83038332140511,0.115155141698092,4.61460361425098,0.111308779512109,10.78125,0.1875,161.500234421296,6.66643156568739,107.057494332492,8.79708364071943e-05,1,1
6.93146636794568,0.119756829403957,4.60289399601141,0.114750897179582,10.84375,0.1875,120.708876302702,6.19706450396166,81.0028779061912,9.03754573620062e-05,1,1
7.01811882958777,0.108071917533176,4.63007007858399,0.136465133682218,11.25,0.1875,95.8969436472347,4.69057835759367,66.758472521396,0.000102715166589145,1,1
7.2007377103284,0.104375386387006,4.65423009389175,0.141201233963839,11.5625,0.1875,73.3415407322596,2.47166015600039,57.7706323990055,5.902968770642e-05,1,1
7.45247124210244,0.12705523646507,4.58513331896321,0.104190118566326,11.5625,0.1875,56.9561999442491,1.35086492370469,47.79792513018,1.152633227124e-05,1,1
7.65792111493994,0.114188186270689,4.66017880301364,0.114780063795774,11.84375,0.1875,51.5417053041718,1.23638231934104,43.2302044431003,1.34492026570294e-05,1,1
7.62119195238938,0.103842585203479,4.77549555739469,0.131052890848757,12.125,0.1875,61.7177614998646,1.19172359661025,50.5460276194058,2.15100179089525e-05,1,1
6.64837610770287,0.113678580450904,4.50482394225223,0.146054461837869,10.03125,0.1875,142.403271243142,1.63443045978008,81.7980492810694,4.21826992177375e-05,1,1
6.53795156903892,0.118831049577868,4.45406356802955,0.140755078317285,9.84375,0.1875,165.555325572493,2.28052624890238,93.068889820458,5.54833256318874e-05,1,1
6.95291099340881,0.123010717685597,4.54488341834858,0.134368510053946,10.59375,0.1875,89.1932947108895,2.78658223232984,61.9835997421356,6.30446797052173e-05,1,1
7.63685556453636,0.121026204687489,4.67078262463252,0.128969720692336,11.6875,0.1875,44.9484919614856,2.76494306429137,40.8641930599682,5.56765037792529e-05,1,1
8.32847485756628,0.108946419776312,4.61153202984326,0.126009920934135,12.4375,0.1875,37.5302536375117,2.73593988232,44.6615290127493,4.83387944728473e-05,1,1
8.49223059661168,0.115068436145432,4.5767918044108,0.115907717313121,12.5,0.1875,40.9304792522496,2.34848770464918,54.7472980714055,2.80893453643295e-05,1,1
8.13815162953972,0.143033370783441,4.64257399229468,0.122622880000469,12.28125,0.21875,54.846085853104,1.72837327302563,65.6753898040573,2.51374847266638e-05,1,1
8.20349283855415,0.159425025866412,4.60618977454885,0.180224423743288,12.21875,0.28125,52.5698146330531,1.15548411311797,59.060940918466,4.52659548602828e-05,1,1
8.20103313113619,0.135832536475864,4.49961374139458,0.121146384581638,12.03125,0.21875,43.5353208388291,2.45483874870729,46.6460977087082,3.57847190570221e-05,1,1
8.01308886341019,0.117702374770668,4.46075930524127,0.120224936510942,11.78125,0.1875,41.6687481447777,3.2523820662714,46.0227324525646,4.71274419227126e-05,1,1
7.94344814662426,0.103870201598865,4.52877171064823,0.136085483755283,11.75,0.1875,43.4148295390467,6.03850588366417,45.9470578905015,0.000130428945685049,1,1
